1	1	3	0.022101	0.021957	0.021954	0.306569	0.238992	0.194567	0.029142	0.028753	0.028743	0.345191	0.224006	0.144566	0.018342	0.28125	0.007453	0.017391	0.008696	0.004348	0.086957	0.086957	0.086957
2	1	3	0.080686	0.080159	0.084602	0.437956	0.347347	0.347455	0.073173	0.072196	0.089161	0.33916	0.227323	0.250624	0.083334	0.500513	0.014198	0.022222	0.011111	0.011111	0.111111	0.111111	0.222222
3	1	3	0.0	0.024811	0.031588	0.0	0.071592	0.090301	0.0	0.049782	0.072412	0.0	0.11728	0.16692	0.003917	0.013446	0.007056	0.0	0.022222	0.027778	0.0	0.222222	0.222222
4	1	3	0.065868	0.074819	0.085109	0.395251	0.40779	0.421316	0.084862	0.10402	0.137351	0.456805	0.466132	0.481167	0.049908	0.320025	0.064071	0.053846	0.038462	0.032692	0.230769	0.307692	0.461538
5	1	3	0.027664	0.050836	0.061881	0.09831	0.163553	0.188169	0.041717	0.093034	0.126603	0.138081	0.253485	0.296849	0.019123	0.071869	0.020666	0.028571	0.042857	0.033929	0.142857	0.357143	0.5
6	1	3	0.04401	0.043723	0.043718	0.133001	0.120607	0.119791	0.059869	0.059069	0.059049	0.168434	0.13957	0.13713	0.034091	0.107502	0.032468	0.036364	0.018182	0.009091	0.181818	0.181818	0.181818
7	1	3	0.080686	0.11802	0.139073	0.248447	0.332348	0.376691	0.082319	0.161553	0.231294	0.230412	0.382019	0.494348	0.083191	0.273259	0.06255	0.033333	0.058333	0.0625	0.166667	0.5	0.833333
8	1	3	0.121029	0.120239	0.120225	0.40404	0.357421	0.344251	0.109759	0.108294	0.108257	0.343089	0.269379	0.24465	0.125	0.432528	0.025794	0.033333	0.016667	0.008333	0.166667	0.166667	0.166667
9	1	3	0.03458	0.043658	0.084455	0.101523	0.112635	0.213403	0.04704	0.068039	0.209708	0.126632	0.143984	0.42196	0.027428	0.085569	0.060001	0.028571	0.042857	0.085714	0.142857	0.142857	1.0
10	1	3	0.316019	0.32509	0.327902	0.5393	0.533331	0.53659	0.343963	0.366538	0.375439	0.569607	0.56035	0.569888	0.280363	0.488737	0.141877	0.2	0.133333	0.094444	0.666667	0.666667	0.666667
11	1	3	0.095814	0.106052	0.110755	0.343788	0.363379	0.362874	0.102173	0.125188	0.14317	0.360943	0.40118	0.401047	0.09721	0.353354	0.101374	0.044444	0.038889	0.027778	0.222222	0.305556	0.388889
12	1	3	0.131553	0.136296	0.136279	0.606796	0.578416	0.533213	0.121689	0.131836	0.131791	0.522049	0.479316	0.386007	0.135148	0.650123	0.018797	0.043478	0.034783	0.017391	0.173913	0.173913	0.173913
13	1	3	0.030257	0.03006	0.045825	0.048721	0.047667	0.072603	0.034625	0.034163	0.085726	0.05607	0.053576	0.134105	0.031275	0.05068	0.013891	0.016667	0.008333	0.025	0.083333	0.083333	0.333333
14	1	3	0.050832	0.05823	0.070659	0.202899	0.217661	0.247326	0.054307	0.070445	0.118794	0.20077	0.228464	0.322246	0.049468	0.207333	0.060763	0.024	0.02	0.03	0.12	0.2	0.44
15	1	3	0.069592	0.090501	0.09865	0.338111	0.412343	0.426107	0.086308	0.130579	0.157917	0.37933	0.507531	0.530391	0.061496	0.318948	0.077415	0.05	0.0575	0.04125	0.225	0.35	0.5
16	1	3	0.011887	0.017085	0.018156	0.131894	0.174599	0.170554	0.016825	0.027955	0.03108	0.182732	0.255641	0.224769	0.009031	0.101784	0.011891	0.010714	0.010714	0.00625	0.053571	0.107143	0.125
17	1	3	0.101172	0.100512	0.10479	0.678934	0.567367	0.52138	0.097041	0.095745	0.108549	0.597111	0.425299	0.35887	0.101097	0.718923	0.024378	0.05	0.025	0.021875	0.125	0.125	0.1875
1	2	3	0.068144	0.08024	0.090127	0.945255	0.873391	0.798746	0.078257	0.103274	0.135485	0.926966	0.804579	0.681432	0.062871	0.964016	0.073434	0.043478	0.03913	0.030435	0.173913	0.26087	0.434783
2	2	3	0.121029	0.120239	0.120225	0.656934	0.52102	0.493752	0.11934	0.117746	0.117706	0.553146	0.370748	0.330862	0.125	0.750764	0.038889	0.044444	0.022222	0.011111	0.222222	0.222222	0.222222
3	2	3	0.016137	0.032	0.045962	0.052863	0.092336	0.131392	0.028307	0.066264	0.105877	0.084477	0.15611	0.244059	0.006226	0.021373	0.029799	0.022222	0.044444	0.033333	0.111111	0.222222	0.444444
4	2	3	0.00931	0.013874	0.015606	0.055866	0.075617	0.077255	0.012665	0.021397	0.027502	0.068172	0.095885	0.096345	0.008114	0.052029	0.012019	0.007692	0.007692	0.005769	0.038462	0.076923	0.115385
5	2	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	2	3	0.0	0.007287	0.009336	0.0	0.020101	0.02558	0.0	0.017782	0.024999	0.0	0.042015	0.058055	2.67E-4	8.43E-4	0.001533	0.0	0.009091	0.009091	0.0	0.090909	0.090909
7	2	3	0.0	0.0	0.003164	0.0	0.0	0.008569	0.0	0.0	0.012524	0.0	0.0	0.026768	0.0	1.0E-6	3.99E-4	0.0	0.0	0.004167	0.0	0.0	0.083333
8	2	3	0.0	0.02004	0.025502	0.0	0.05957	0.073023	0.0	0.038575	0.05366	0.0	0.095955	0.121268	0.003967	0.013728	0.013363	0.0	0.016667	0.0125	0.0	0.166667	0.25
9	2	3	0.03458	0.045805	0.07173	0.101523	0.118175	0.181248	0.04704	0.074354	0.15749	0.126632	0.157349	0.316892	0.027322	0.085239	0.040262	0.028571	0.028571	0.042857	0.142857	0.285714	0.714286
10	2	3	0.040343	0.100859	0.10363	0.068847	0.165466	0.169584	0.046167	0.16801	0.177751	0.076453	0.256848	0.269812	0.051159	0.089182	0.026729	0.022222	0.1	0.072222	0.111111	0.555556	0.555556
11	2	3	0.174063	0.178869	0.181666	0.624548	0.612881	0.595206	0.201522	0.211667	0.221024	0.711907	0.67831	0.61913	0.160442	0.583201	0.175616	0.122222	0.075	0.043056	0.444444	0.472222	0.527778
12	2	3	0.108926	0.111352	0.121588	0.502427	0.472558	0.475732	0.109307	0.116014	0.151481	0.468927	0.421791	0.44368	0.104045	0.500502	0.04074	0.043478	0.026087	0.032609	0.217391	0.26087	0.391304
13	2	3	0.0	0.0	0.006062	0.0	0.0	0.009604	0.0	0.0	0.020345	0.0	0.0	0.031826	8.0E-6	1.3E-5	0.001576	0.0	0.0	0.008333	0.0	0.0	0.083333
14	2	3	0.030015	0.053546	0.056573	0.119807	0.200154	0.198024	0.039982	0.095339	0.105213	0.147809	0.309198	0.285406	0.025963	0.108815	0.038934	0.024	0.04	0.024	0.12	0.4	0.44
15	2	3	0.122806	0.141527	0.144534	0.596656	0.644828	0.624297	0.135362	0.177941	0.188037	0.594924	0.691617	0.631553	0.11891	0.616722	0.098298	0.1	0.0875	0.05	0.225	0.4	0.45
16	2	3	0.010158	0.012811	0.019585	0.11271	0.130923	0.183978	0.015494	0.022134	0.047085	0.16828	0.202411	0.340524	0.005942	0.066972	0.018107	0.010714	0.008929	0.0125	0.053571	0.089286	0.25
17	2	3	0.0	0.012883	0.017428	0.0	0.07272	0.086711	0.0	0.027073	0.042323	0.0	0.12026	0.139922	0.001471	0.01046	0.003803	0.0	0.0125	0.0125	0.0	0.125	0.1875
1	3	3	0.064987	0.07772	0.091084	0.90146	0.845956	0.807231	0.072719	0.101015	0.1459	0.861363	0.78698	0.733819	0.061541	0.943632	0.074873	0.043478	0.03913	0.03913	0.130435	0.26087	0.478261
2	3	3	0.121029	0.120239	0.120225	0.656934	0.52102	0.493752	0.11934	0.117746	0.117706	0.553146	0.370748	0.330862	0.125	0.750764	0.038889	0.044444	0.022222	0.011111	0.222222	0.222222	0.222222
3	3	3	0.016137	0.030664	0.043216	0.052863	0.088481	0.123543	0.028307	0.061695	0.102836	0.084477	0.145345	0.237051	0.006218	0.021347	0.026922	0.022222	0.033333	0.033333	0.111111	0.222222	0.444444
4	3	3	0.013965	0.018498	0.018496	0.083799	0.100822	0.091562	0.015981	0.024669	0.024661	0.086023	0.110548	0.086392	0.015325	0.098266	0.011218	0.007692	0.007692	0.003846	0.038462	0.076923	0.076923
5	3	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	3	3	0.0	0.009369	0.01533	0.0	0.025844	0.042005	0.0	0.01969	0.036154	0.0	0.046523	0.083961	0.001132	0.003569	0.001679	0.0	0.009091	0.009091	0.0	0.090909	0.181818
7	3	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	3	3	0.0	0.02004	0.033039	0.0	0.05957	0.094603	0.0	0.038575	0.080187	0.0	0.095955	0.181216	0.003954	0.013683	0.016926	0.0	0.016667	0.033333	0.0	0.166667	0.25
9	3	3	0.060514	0.095291	0.099599	0.177665	0.245845	0.25167	0.087557	0.162242	0.178594	0.235706	0.343338	0.359355	0.043737	0.13645	0.049964	0.057143	0.071429	0.05	0.285714	0.571429	0.571429
10	3	3	0.040343	0.084613	0.096848	0.068847	0.138812	0.158485	0.046167	0.137009	0.182936	0.076453	0.209454	0.277682	0.048591	0.084705	0.02572	0.022222	0.077778	0.072222	0.111111	0.333333	0.555556
11	3	3	0.174063	0.178327	0.180881	0.624548	0.611025	0.592633	0.201522	0.209586	0.217188	0.711907	0.67164	0.608386	0.16058	0.583702	0.175599	0.122222	0.075	0.043056	0.444444	0.472222	0.5
12	3	3	0.121029	0.120239	0.126432	0.558252	0.510274	0.494684	0.121689	0.120065	0.139041	0.522049	0.43652	0.407242	0.118236	0.568769	0.02542	0.06087	0.030435	0.032609	0.173913	0.173913	0.217391
13	3	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	3	3	0.037277	0.039095	0.055644	0.148792	0.146135	0.194772	0.051327	0.054973	0.111333	0.189751	0.178287	0.302008	0.02841	0.119074	0.048286	0.032	0.02	0.03	0.16	0.16	0.48
15	3	3	0.122806	0.141527	0.14456	0.596656	0.644828	0.624407	0.135362	0.177941	0.188062	0.594924	0.691617	0.631637	0.11891	0.616721	0.099429	0.1	0.0875	0.05	0.225	0.4	0.45
16	3	3	0.002593	0.01754	0.020065	0.028777	0.179249	0.188487	0.004549	0.036721	0.045804	0.04941	0.335803	0.331256	0.002462	0.027752	0.022406	0.003571	0.017857	0.0125	0.017857	0.160714	0.214286
17	3	3	0.0	0.0	0.010355	0.0	0.0	0.051523	0.0	0.0	0.031478	0.0	0.0	0.104068	4.9E-5	3.52E-4	0.00371	0.0	0.0	0.01875	0.0	0.0	0.125
